ID,Source,Syllabary,Transliteration,English,Story,Chapter,Line,Author,Speaker,Locked,Source_ID,Tone
1432,ced,ᏍᏆᏂᏤᏍᏛ ᏭᏪᏙᎸ ᏙᎢ ᎡᏙᎲ ᎢᎪᎯᏓ.,sgwanjesdv wuwedolv tohi edohv igohida.,He went to *New Mexico* while on his vacation.,,,,,,False,1445.1,sgwǎ:njè:sdv̋ wù:wě:dô:lv́ to:hi̋ e:dô:hv̋ igó:hi̋:da.
1433,ced,ᏗᏍᏇᏅ ᎬᏗ ᎤᎾᏟᎸ ᎠᏂᏧᏣ.,disgwehnv gvhdi unahlilv anichuja.,The boys fought with their *fists.*,,,,,,False,1446.1,di:sgwe:hnv̋: gv̋:hdi ù:nahlilv́ ani:chű:ja.
1434,ced,ᎪᎯ ᎢᎦ ᏓᎩᎸᏫᏍᏓᏁᎭ‚ ᏑᎾᎴᏅ ᎥᏍᏊ ᏙᏛᎩᎸᏫᏍᏓᏁᎵ.,kohi iga dagilvhwisdaneha sunale nasgwu dodvgilvhwsdaneli.,I am working today‚ and I will work tomorrow *also.*,,,,,,False,1447.1,kò:hi iga dà:gilv̌:hwísdà:ně:ha suná:le̋: nà:sgwu do:dv:gílv̂:hwsdà:ně:li.
1435,ced,ᏝᏍ Ꮟ ᏱᎦᎷᎦ?,hlas si yigaluhga?,Isn’t he back *yet?*,,,,,,False,1450.1,hlás sí: yigá’luhga?
1436,ced,ᏏᎦ ᏭᏪᏙᎸ ᎤᏙ ᏧᏪᏅᏒᎢ.,siga wuwedolv udo juwenvsv.,He went to his sister’s home for *one day.*,,,,,,False,1451.1,si̋:ga wù:wě:dô:lv́ u:dó juwé:nv̀:sv̋.
1437,ced,ᏏᎩᎩ ᎾᏂᏪᏍᎬ ᎦᏛᎩᎠ.,sigigi naniwesgv gatvgia.,I hear *katydids.*,,,,,,False,1452.1,sigigi nà:ni:wè:sgv̋: gà:tv:gí:’a.
1438,ced,ᎡᎯ ᎠᏆᏛᎦᏅ ᏏᏊ ᏗᎦᏬᏂᏏᏒ ᎪᎯ ᎢᎦ.,svhi awktvganv sigwu digawonisisv kohi iga.,I heard yesterday that he was supposed to speak *again* today.,,,,,,False,1453.1,sv:hi̋ à:wktv:gâ:nv́ si:gwú digawó:ni:sí:sv̋: kò:hi i:ga.
1439,ced,ᏏᏊ ᎠᏆᏚᎵ ᎠᎹ.,sigwu agwaduli ama.,I want *more* water.,,,,,,False,1453.1,sǐ:gwu à:gwadu:lí ama.
1440,ced,ᎯᎳ ᎢᏳᏓᎨᏓ Ꮎ ᏏᏆ?,hila iyudageda na sihgwa,How much does that *pig* weigh?,,,,,,False,1454.1,hilá iyú:da:ge̋:da ná sihgwa
1441,ced,ᎢᏤ ᏓᏆᎴᎳ ᏓᏤᏝ ᏏᏅ ᎤᏪᏘ ᎨᏒᎢ.,ije dagwalela dajehla sihnv uweti gesvi.,A new car is better *than* an old one.,,,,,,False,1455.1,ije̋: dagwalé:la dà:jě:hla si:hnv́ uwe̋:ti gè:sv̋:’i.
1442,ced,ᏏᏅᏓ ᎤᏂᎯᎵᏙᎸ ᎦᎵᏦᏕ ᎠᎾᏁᏍᎨᏍᎬᎢ.,sinvda unihilidolv gahljode anahnesgesgvi.,They took *one month* in building the house.,,,,,,False,1456.1,si:nv̋:da ù:ni:hí’lǐ:dô:lv́ gahljǒ:dé à:nahné:sge:sgv̋:’i.
1443,ced,ᏍᎪᏂ ᏗᏜ ᏗᎦᏙᎦ ᏗᏑᎲᏍᎦ.,skon didla digadoga disuhvsga.,He’s standing on the *other side* fishing.,,,,,,False,1458.1,skon dí:dla digadô:ga di:sú:hvsga.
1444,ced,ᏍᎪᏂᏱᏍ ᏫᏤᏓᏍᏗ ᏄᎵᏍᏔᏁ ᎠᏂᏲᏍᎩ ᏥᏯᎥᎢ?,skwaniyis wijedasdi nultane aniyosgi chiyavi?,Did you have to go *overseas* when you were in the service?,,,,,,False,1459.1,skwani:yi̋s wije̋:dà:sdi nù:ltanê: ani:yósgi̋: chi:yá’v̋:’i?
1445,ced,ᏐᏈᎵ ᏓᎾᏙᎩᏯᏍᏗᎭ.,sogwili dantohgiyasdiha.,They’re racing *horses.*,,,,,,False,1460.1,sǒ:gwíli dà:ntohgǐ:yâ:sdi:ha.
1446,ced,ᏐᏈᎵ ᏗᎦᎴᏅᎯᏓ ᎬᏗ ᎦᏓᎷᎩᎠ.,sogwili digalenvhida gvhdi gadalugia.,He’s plowing with a *mule.*,,,,,,False,1461.1,sǒ:gwíli digale:nv́:hi:da gv̋:hdi ga:dalu:gí’a.
1447,ced,ᏐᎯ ᏕᎫᏖᏍᎪ ᎤᎵᎪᎲᏍᏗ.,sohi degutesgo uligohvsdi.,He picks *hickory nuts* in the fall.,,,,,,False,1462.1,sohí de:gú:té:sgó u:ligő:hvsdi.
1448,ced,ᏐᏁᎳ ᎢᏳᏩᏂᎸ ᏑᎾᎴ ᏥᎪᏩᏛᏗ ᎦᎾᎦᏘ.,sohnela iyuwahnilv sunale jigowahtvhdi ganakti.,I have to see the doctor tomorrow at *nine* o’clock.,,,,,,False,1463.1,sóhně:la iyúwa:hnilv̋ suná:le̋: ji:gő:wahtvhdi gánakti.
1449,ced,ᏐᏁᎵᏁᎢᏍ ᏱᏣᎵᏍᏙᏗ ᏣᏚᎵᎭ?,sohnelineis yijalsdohdi jaduliha?,Do you want to be the *ninth?*,,,,,,False,1464.1,sóhne:li:ne̋:’is yijalsdóhdi jadu:lǐ:ha?
1450,ced,ᏐᎢ ᏗᎧᏅᏑᎸ ᏩᏴᎭ.,soi dikanvsulv wayvha.,He went in *another* room.,,,,,,False,1465.1,ső’i dikanv́:su:lv̋ wà:yv:hâ.
1451,ced,ᏏᏊ ᏐᎢ ᏥᏍᎬᏏ.,sigwu soi jiskvsi.,Give me *another one.*,,,,,,False,1465.1,si:gwú ső’i jiskv́si.
1452,ced,ᏐᎢᏱ ᏫᏍᎩᎳᏓ ᎯᎠ ᎦᏍᎩᎶ.,soiya hwisgilada hia gasgilo.,Set this chair *in the next room.*,,,,,,False,1466.1,só’i:ya̋ hwi:sgílada hi’a ga:sgiló.
1453,ced,ᏑᏓᎴᎩ ᎢᏯᎩᏪᏍᏗ ᎠᏆᏚᎵ.,sudalegi iyagiwesdi agwaduli.,I want to say *one thing.*,,,,,,False,1467.1,su:dale̋:gi iyágiwè:sdi à:gwadu:lí.
1454,ced,ᏑᏓᎵ ᎢᏳᏩᏂᎸ ᏑᎾᎴ ᏗᏜ ᎤᏰᎢᏍᏗᏍᎪᎢ ᏩᏥ.,sudali iyuwahnilv sunale didla uyesdisgoi waji.,The alarm clock wakes him up at *six* o’clock in the morning.,,,,,,False,1468.1,sǔ:dáli iyúwa:hnilv̋: suná:le̋: dí:dla ù:yê:sdi:sgó:’i wǎ:ji.
1455,ced,ᏑᏓᎴᏁ ᏐᎢ ᏥᎧᎸ ᎬᏪᏙᎸᎢ.,sudaline soi jikalv gvwedolvi.,He hasn’t been here since the *sixth* of last month.,,,,,,False,1469.1,su:dali:né só’i jiká’lv̋ gv:we:dò:lv̋:’i.
1456,ced,ᏑᏕᏘᏴᏓ ᏥᎨᏒ ᏣᎩᏩᏒ ᎯᎠ ᏩᏥ.,sudetiyvda jigesv jakiwasv hia waji.,I bought this watch *one year* ago.,,,,,,False,1470.1,su:de:tiyv̋:da jigè:sv̋: jà:kiwásv́ hi’a wǎ:ji.
1457,ced,ᏑᎨᏓ ᎤᏬᏢᏃᎿ‚ ᏗᎦᏘᏗ ᏭᏝᏅᎢ.,sugeda uwohlvhnohna digatdi wutlanvi.,After she made the *dough*‚ she put it in the oven.,,,,,,False,1471.1,su:gé:da uwo:hlv̋:hnohna digà:tdi̋: wù:tlanv́:’i.
1458,ced,ᏔᎵᎭ ᏗᏑᏗ ᏓᏆᏚᎵᎭ.,taliha disuhdi dagwaduliha.,I want two *fishhooks.*,,,,,,False,1472.1,tá’li:ha̋ di:súhdi dà:gwadu:lǐ:ha.
1459,ced,ᏔᎵ ᎢᏳᏟᎶᏓ ᎤᎯᎵᏙᎸ ᏑᏟᎶᏓ ᎧᏄᎦᏟ ᎦᏕᏍᎬᎢ.,tali iyuhliloda uhilidolv suhliloda kanugahla gadesgvi.,It took him two hours to pick *a gallon* of blackberries.,,,,,,False,1473.1,tá’li iyú:hli:lő:da ù:hí’lǐ:dô:lv́ su:hli:lő:da kanu:gahla gadé:sgv̋:’i.
1460,ced,ᎪᎱᏍᏗ ᎤᎵᏬᏨ ᎠᏂᏰᎠ ᏑᎵ.,gohusdi ulihwojv anihyea suli,The *buzzards* are eating something dead.,,,,,,False,1474.1,go:hű:sdi u:li:hwò:jv̋: à:ni:hyé:’a su:li
1461,ced,ᏑᎾᎴ ᏔᎵ ᏳᏩᏂᎸ ᏥᎨᏎᏍᏗ ᏓᏒᏍᏗ ᏗᏠᎯᏍᏗᎢ.,sunale tali yuwahnilv jigesesdi dasvsdi didlohisdii.,Our meeting is scheduled for *tomorrow* at two o’clock.,,,,,,False,1475.1,suná:le̋: tá’li yúwa:hnilv̋ jigè:se̋:sdi dà:sv:sdi di:dlo:hisdi’i.
1462,ced,ᏑᎾᎴ ᏗᏜ ᎯᎷᏨᎢ.,sunale ididla hiluhjvi.,Come in the *morning.*,,,,,,False,1476.1,suná:le̋: idí:dla hí’luhjv:’i.
1463,ced,ᏑᎾᎴ ᏒᎯᏰᏱ ᎢᎬᎪᎥᎢ.,sunale svhiyeyi igvgovi.,I’ll see you *tomorrow evening.*,,,,,,False,1477.1,suna:le sv:hiye̋:yi igv́:go’v̌:’i.
1464,ced,ᏑᏒᎯᏓ ᎮᏙᎸ ᏔᎵᏁᎢ ᎢᎮᏙᎸᎢ.,susvhida hedolv talinei ihedolvi.,Stay *overnight* the next time you come.,,,,,,False,1478.1,su:sv̋:hida he:dô:lv tali:ne̋:’i i:hé:do:lv̋:’i.
1465,ced,ᏒᏙᏂ ᎤᎧᎵᏨ ᎤᎦᎿᏅ ᎠᎹ ᎤᎦᎿᎾ.,svdoni ukalijv ugahnanv ama ugahnana.,The *barrel* filled up with rainwater when it rained.,,,,,,False,1479.1,sv:dǒ:ni u:kalî:jv́ u:ga:hnanv̋: ama u:ga̋:hnana.
1466,ced,ᏒᎩ ᏱᏚᏁᎦᎸᎭ ᎤᏠᏱᏍᏗᏍᎪᎢ.,svgi yidunegalvha udloysdisgoi.,When she peels *onions*‚ it makes her cry.,,,,,,False,1480.1,sv̀:gi yidu:nê:galv̋:ha u:dlo:ysdi:sgó:’i.
1467,ced,ᎭᏢ ᎮᏙᎮ ᏒᎯ ᏥᎨᏒᎢ?,hadlv hedohe svhi jigesvi?,Where were you *yesterday?*,,,,,,False,1481.1,há:dlv̋: he:dô:he sv:hi̋ jigè:sv̋:’i?
1468,ced,ᏒᎯ ᏑᎾᎴ ᏥᎨᏒ ᏞᎦ ᎠᏪᏙᎸᎢ.,svhi sunale jigesv hlega agwedolvi.,I came over for a while *yesterday morning.*,,,,,,False,1482.1,sv:hí suná:le̋ jigè:sv̋ hle̋:ga à:gwe:dô:lv̌:’i.
1469,ced,ᏒᎯ ᏒᎯᏰᏱ ᎠᎩᏍᏆᏛ ᎧᏁᏍᎦ ᏕᏥᏍᏓᏴᏗᏍᎬᎢ.,svhi svhiyeyi ksgwadv kanesga dejisdayhdisgvi.,I finished bailing hay *yesterday evening.*,,,,,,False,1483.1,sv:hí sv:hiye̋:yi: ksgwá’dv́ kane:sga de:jísda:yhdi:sgv̋:’i.
1470,ced,ᎤᎦᎿᏁᎢᏍ ᏒᎯ ᎤᏒᎢ?,ugahnanes svhi usvi,Did it rain *night before last?*,,,,,,False,1484.1,ù:ga:hnané:s sv:hí usv̋:’i
1471,ced,ᏒᎯᏰᏱ ᎠᎦᎵᏍᎪ ᎦᏄᎸ.,svhiyeyi agalsgo ganulv.,He mows the grass *in the evening.*,,,,,,False,1485.1,sv:hiye̋:yi à:gâ:lsgó: ganu:lv̋.
1472,ced,ᏒᎦᏔ ᏚᏩᏒ ᏗᎦᏚᎲᎢ.,svkta duhwasv digaduhvi.,He bought some *apples* in town.,,,,,,False,1486.1,sv̌:kta dù:hwasv́ diga:dú:hv̋:’i.
1473,ced,ᏒᎾᏙᏓᏆᏍᏗ Ꮭ ᎪᎯᏓ ᏱᎨᏐᎢ.,svnadodagwasdihla gohida yigesoi.,*One week* is not long.,,,,,,False,1487.1,sv:nadő:dagwà:sdihla go:hi̋:da yigê:só:’i.
1474,ced,ᏒᏃᏱ ᎠᏰᏟ ᏓᎦᏁᎳᏗ.,svnoyi ayehli daganeladi.,*At midnight* I will leave.,,,,,,False,1488.1,sv:nǒ:yí aye̋:hli dagá:ne:lá’di.
1475,ced,ᏔᎵ ᎢᏗᎳᏑᎶ ᏚᏩᎯ.,tali idilasulo duhwahi.,He bought *two* pairs of shoes.,,,,,,False,1489.1,tá’li idí:là:su:ló dù:hwahi.
1476,ced,ᎧᏬᏂ ᏔᎵᏁ ᎠᏆᏕᏘᏱᏍᎩ.,kawohni taline agwadetiyisgi.,My birthday is on April *2nd.*,,,,,,False,1490.1,kawǒ:hni ta’li:ne̋ agwade:tíyi̋:sgi.
1477,ced,ᏙᏓᏣᎸᏫᏍᏓᏁᎵᏍ ᏔᎵᏁ ᎢᎦ?,dodajalvhwisdanelesis taline iga,Are you going to work on *Tuesday?*,,,,,,False,1491.1,do:dajálv̌:hwísdà:ne:lé:sís tali:ne̋: i:ga
1478,ced,ᏓᏯᏍᏜᏗᏍᎪ ᏔᎷᎩᏍᎩ ᏯᎪᎯᎳ ᎠᎹ ᏱᏓᏟᏍᏗ.,dahyasdladisgo talugisgi yagohila ama yidadlisdi.,*Cans* get rusty if water is left in them too long.,,,,,,False,1492.1,dà:hyasdladî:́sgo talu:gì:sgi yagó:hi̋:la ama yidádlì:sdi.
1479,ced,ᏔᎷᎩᏍᎩᏍ ᏗᎧᏅᏫᏍᎩ ᏗᏍᏓᏓᏅᏟ?,talugisgis dikanvwisgi disdadahnvdli?,Is your brother *a welder?*,,,,,,False,1493.1,talu:gì:sgís dikanv:wi̋:sgi disdada:hnv̋:dli?
1480,ced,ᏔᎷᎩᏍᎩ ᏗᎧᏅᏬᏙᏗ ᎤᏗᏒᎲᏏ.,talugisgi dikanvwodohdi utsvhvsi.,He ran out of *solder.*,,,,,,False,1494.1,talu:gì:sgi dikanv̋:wò:dohdi ù:tsvhv́si.
1481,ced,ᎦᏙ ᎤᏍᏗ ᏕᎰᏢᏗᏍᎪ ᏔᎷᏣ?,gado usdi dehohlvhdisgo taluja,What do you make *baskets* out of?,,,,,,False,1495.1,gado ű:sdi de:hó:hlvhdi:sgô: talu:ja
1482,ced,ᎯᎳ ᎢᎦ ᏔᎹᏟ ᏕᏣᏚᎵᎭ?,hila iga tamahli dejaduliha?,How many *tomatoes* do you want?,,,,,,False,1496.1,hilá i:ga̋: tamǎ:hli dejádu:li:ha?
1483,ced,ᎨᏛ ᎤᎩᎳ ᏔᏬᏗ.,getv ukila tawodi,*A hawk* is sitting on a post.,,,,,,False,1497.1,ge:tv̋: ù:ki’la tawǒ:di
1484,ced,ᎥᏓᎷᎵᏗ ᏥᏈᏍᏓ ᏱᏛᎪᏩᏔ ᏖᎦ.,vdalulhdi tsgwisda yidvgohwahta tehga,You can see a lot of *toads* by a pond.,,,,,,False,1498.1,v:dalű:lhdi tsgwi̋:sda yidv:gohwahta tehga
1485,ced,ᏴᏫ ᎾᎾᎵᏍᏚᎴᏍᎬᎾ ᏱᎩ ᏘᎾ ᎬᏩᏂᎸᎪᎢ.,yvwi nanalisdulesgvna yigi tina gvwanilvgoi.,If people don’t wash their hair‚ they get *lice.*,,,,,,False,1499.1,yvwi nanálisdulesgvna yi̋gi tiná gv:wani:lv́:gó:’i.
1486,ced,ᏘᏲᎭᎵ ᎦᏂᏯ ᎦᎴᎩ.,tiyohali ganiya galegi.,A blacksnake caught a *lizard.*,,,,,,False,1500.1,tiyo:hali gáni:ya galè:gi.
1487,ced,ᎢᎸᎯᏳᏍ ᎯᎪᎥ ᏢᏕᏆ?,ilvhiyus higov tlvdegwa,Have you ever seen *an eel?*,,,,,,False,1501.1,ilvhíyű:s hi:go’v̋ tlv:dé:gwa
1488,ced,ᏙᎯ ᏂᎨᏒᎾ ᎨᏒ ᎬᏯᏛᎦᏅ.,tohi nigesvna gesv gvyatvganv.,I heard that you weren’t *well.*,,,,,,False,1502.1,tò:hi̋ nigé:sv̋:na gè:sv̋ gv:yà:tvgâ:nv́.
1489,ced,ᏙᎯᏊ ᎠᏴ. ᏂᎯᎾ?,tohigwu ayv nihina?,I am *just fine*‚ and you?,,,,,,False,1503.1,tò:hi̋:gwu ayv nihínà:?
1490,ced,Ꮩ ᏂᏣᏛᎦ ᏚᏬᏎᎳ‚ ᎡᏝᏪ ᏄᎾᎵᏍᏔᏅᎢ.,to nijadvga duwosela ehlawe nunalistanvi.,When he told them to be *still*‚ they became quiet.,,,,,,False,1504.1,tő nì:jadv̂:ga dù:wò:se̋:la e:hláwe̋: nù:nálistanv́:’i.
1491,ced,ᏙᏧᏩ ᎤᏍᏗᎧ ᏏᏅ Ꮎ ᏜᏴᎦ ᎨᏒᎢ.,tojuhwa usdika sihnv na dlayhga gesvi.,The *redbird* is smaller than the bluejay.,,,,,,False,1505.1,tò:ju:hwa ù:sdí:ka si:hnv́ ná dlà:yhga gè:sv̋:’i.
1492,ced,ᎪᎩ ᏥᏈᏍᏗ ᏗᎪᏩᏛᏗ ᏙᎳᏥᎦ.,gogi tsgwisdi digowahtvhdi tolatsga,In the summer you can see a lot of *grasshoppers.*,,,,,,False,1506.1,go:gi tsgwi̋:sdi digő:wahtvhdi to:látsga
1493,ced,ᏦᎯᏳᎭᏍ ᎠᏂᏥᎩᎵ ᎠᏁᎲ?,johiyuhas anitsgili anehv?,Do you believe there are *ghosts?*,,,,,,False,1507.1,jo:hiyu:hás ani:tsgílí à:ně:hv̋?
1494,ced,Ꮒ! ᏥᎪᏯ ᎤᎩᎳ ᎤᏩᎢᏢᎢ.,ni tsgoya ukila uwaihlvi.,Look! There’s *a bug* on the bush.,,,,,,False,1508.1,nî tsgǒ:ya ù:kíla ù:wá:’ihlv̋:’i.
1495,ced,ᏥᏆᎴᏆᎵ ᏂᎦᏪᏍᎬ ᎦᏛᎩᏍᎪ ᏧᎵᏏᏅᏓ ᎠᏓᏁᎸ ᎾᎥᎢ.,tsgwalegwali nigawesgv gatvgisgo julsihnvda adanelv navi.,I hear a *whippoorwill* every night close to the house.,,,,,,False,1509.1,tsgwalé:gwalí nigawè:sgv̋: gà:tv:gî:sgó ju:lsíhnv̋:da à:da:né:lv̋: na’v̋:’i.
1496,ced,ᏥᏈᏍᏗ ᎦᏬᏂᏍᎪ ᎣᏍᏓ ᏳᏓᏅᏔ.,tsgwisdi gawonisgo osda yudanhta.,She talks *a lot* when she feels well.,,,,,,False,1510.1,tsgwi̋:sdi gawó:ni:sgó ő:sda yú:da̋:nhta.
1497,ced,ᏥᏈᏍᏗ ᎠᏂᏲᏁᎦ ᎦᏥᎪᏩᏘᎭ.,tsgwisdi aniyonega gajigowahtiha.,I see *many* white men.,,,,,,False,1510.1,tsgwi̋:sdi ani:yó:ne:ga gaji:gò:wahti:ha.
1498,ced,ᏚᎴᏥ ᏂᏓᎬᏅᏓᎡᎸ ᏧᏂᏢᎩᎢ.,tuleji nidagvnhdaelv junidlvgii.,She had her *tonsils* taken out at the hospital.,,,,,,False,1511.1,tu:lě:jí nida:gv́:nhdá’e:lv́ ju:ni:dlv̀:gi̋:’i.
1499,ced,ᎤᏬᏘ ᎦᏅᎵᏰᎠ ᏚᏍᏗ ᎤᏜᎥᎢ.,nvwoti ganvliyea tusdi udlavi.,He’s putting medicine on his *boil.*,,,,,,False,1512.1,nv:wô:ti ganv:lǐ:yé’a tûsdi u:dlá’v̋:’i.
1500,ced,ᎦᏙ ᎤᎾᏍᏗ ᏚᏯ ᎯᎠ?,gado unsdi tuya hia?,What kind of *beans* are these?,,,,,,False,1513.1,gado ű:nsdi tǔ:ya hi’a?
1501,ced,ᎯᏍᏚᎲᎦ ᎦᎶᎯᏍᏗᎢ‚ ᏛᎦ ᏕᎯᏴᏗᎭ.,hisduhvga galohisdii tvhga dehiyhdiha.,Close the door‚ you’re letting the *flies* in.,,,,,,False,1514.1,hisduhv̂:ga galo:hisdi̋:’i tvhga de:híyhdi:ha.
1502,ced,ᎤᏓᏙᎵᏍᏙᏗ ᎠᏥᏔᏲᏎᎸᎢ.,udadolisdohdi ajitayoselei.,*He* was asked *to pray.*,,,,,,False,1516.1,u:da:dǒ:lî:sdohdí à:jì:tayo:se:lé:’i.
1503,ced,ᎤᏙᎯᏳ ᎠᏎ ᎤᏓᎨᏳᏎᎢ.,udohiyu ase udageyusei,I guess *he* really *loved her.*,,,,,,False,1517.1,u:do:hiyű a:se̋ ù:da:ge:yú:se’i
1504,ced,Ꮭ ᏯᏆᏅᏖ ᎤᏓᏂᎳᎨ ᎨᏒᎢ.,hla yagwanhte udahnilge gesvi.,I didn’t know he was an *ordained minister.*,,,,,,False,1518.1,hla yagwá:nhté u:da:hnǐ:lgé gè:sv̋:’i.
1505,ced,ᎦᏙ ᎤᏍᏗ ᏥᎩ ᎤᏓᏂᎳᎨᎢ?,gado usdi jigi udahnilagei,Which is the *oldest* one?,,,,,,False,1519.1,gado ű:sdi ji̋gi u:da:hnǐ:láge̋:’i
1506,ced,ᎤᏙᎯᏳ ᎤᏓᏣᏘᏗ ᎠᏧᏣ.,udohiyu udajatdi achuja.,He’s really a *reckless* boy.,,,,,,False,1520.1,u:do:hiyű: u:da̋:jatdi achű:ja.
1507,ced,ᎪᎦ ᏂᎦᏪᏍᎬ ᏯᏛᎦᎾ ᎤᏒ‚ ᎤᏓᎴᎯ ᎠᎾᏗᏍᎪ ᎠᏂᏣᎳᎩ.,koga nigawesgv yatvgana usv udalehianadisgo anijalagi.,Cherokees say that if you hear a crow at night‚ it’s *a bad omen.*,,,,,,False,1521.1,kó:ga nigawè:sgv̋ yátv̋:gà:na usv̋ udalě:hiá:nadi:sgó: ani:jalagi.
1508,ced,ᎤᏓᎵᎢ ᎪᎱᏍᏗ ᎠᏋᏂ.,udalei gohusdi agwvhni.,*His wife* is my cousin.,,,,,,False,1522.1,u:dale’i go:hű:sdi agwv̋:hni.
1509,ced,ᎤᏙᎯᏳ ᎤᏓᎸᏉᏗ Ꮎ ᎠᏧᏣ.,udohiyu udalvkwdi na achuja.,That boy is really *snobbish.*,,,,,,False,1523.1,u:do:hiyű u:da:lv̋:kwdi ná achű:ja.
1510,ced,ᎦᏙ ᎤᏍᏗ ᏨᏏ Ꮎ ᎤᏓᎾᏂ?,gado usdi chvsi na udanani,What did the *store owner* give you?,,,,,,False,1524.1,gado u:sdi chvsi ná u:da̋:na’ni
1511,ced,Ꮎ ᎠᎦᏴᎵᎨ ᎤᏁᎦᎸ ᎤᏓᏁᎪᏳᎭ.,na agayvlige unegalv udanegoyuha,The old woman’s skin *is wrinkled.*,,,,,,False,1525.1,ná agayv̌:líge̋: u:né:ga’lv̋ u:dané:go:yǔ:ha
1512,ced,ᎠᎹ ᎤᏓᏁᎲ ᎠᏓᏬᎠ ᏥᏍᏆ.,ama udanehv adawoa jisgwa.,A bird is bathing in *a puddle* of water.,,,,,,False,1526.1,amá u:dane:hv̋ à:dawó’a jí:sgwa.
1513,ced,ᎤᏓᏅᏙ ᎤᎴᏫᏍᏓᏁᎸᎢ.,udanhdo ulehwisdanelvi.,*His heart* stopped on him.,,,,,,False,1527.1,u:da:nhdó: ù:le:hwisdâ:ne:lv̌:’i.
1514,ced,ᎣᏏᏊᏛ ᎠᏆᏓᏅᏔ ᏃᏊ.,osigwudv agwadanhta nogwu.,*I feel* all right now.,,,,,,False,1528.1,o:sí:gwúdv́: à:gwada:nhta no:gwû.
1515,ced,ᎤᏙᏳ ᎤᏓᏅᏘ ᎠᏟᏃᎮᏙᏗ.,udoyu udanhti ahlinohedohdi.,*He is* very *pleasant* to talk with.,,,,,,False,1529.1,u:do:yű: u:da̋:nhti ahlinő:hedohdi.
1516,ced,ᎤᏓᏅᏘᏌᏅ ᎬᏟ ᎤᎾᏝᎠ.,udanhtisahnv kvhli unahlaa.,He has a *tamed* raccoon.,,,,,,False,1530.1,u:da:nhti:sahnv̋: kv:hli ù:nâ:hla’a.
1517,ced,ᏂᎪᎯᎸ ᎤᏓᏅᎦᎸᏓ ᏄᏩᏃ ᎤᏴᏍᏗᎢ.,nigohilv udanvgalvda nuwahno uyvsdii.,He always keeps his room *clean.*,,,,,,False,1531.1,nigo:hí:lv̋: u:danv:galv̋:da nù:wa:hnó u:yv:sdi̋:’i.
1518,ced,ᎤᏓᏅᎯᏓ ᎡᎳᏗ ᎤᏂᎩᏒᎢ.,udanvhida eladi uhnigisvi.,He walked *a long way.*,,,,,,False,1532.1,u:danv:hi̋:da e:ladi ù:hnígì:sv:’i.
1519,ced,ᏄᎾ ᏚᏓᏅᏅ ᎠᏰᏟ ᎠᎢ.,nuna dudanvhnv ayehli ai.,He’s walking between two *rows* of potatoes.,,,,,,False,1533.1,nǔ:na dù:danv:hnv̋ aye̋:hli á:’i.
1520,ced,ᎤᏓᏍᏛᏗᏍᏗ ᎨᏒ ᏩᏟᎢᎶᎯᎭ ᏱᏛᏲᏍᏗ ᏗᎧᏃᏩᏛᏍᏗ.,udasdvdisdi gesv wahliilohiha yidvyosdi dikanowadvsdi.,Breaking the law leads to *punishment.*,,,,,,False,1534.1,u:dǎ:sdv̋:disdi gè:sv̋ wà:hli’ilő:hiha yidv:yô:sdi̋: dikano:wadv́:sdi.
1521,ced,ᎤᏓᏩᏗᏍᎬ ᎤᎾᏓᏪᏐᎸᏍᏗ ᏧᏂᎸᏫᏍᏓᏁᎯ.,udawadisgv najawesolvsdi junilvhwsdanehi.,The workers are resting in *the shade.*,,,,,,False,1535.1,u:da:wadî:sgv̋: :najawé:so:lv̌:sdi ju:ni:lv̌:hwsdà:ne̋:hi.
1522,ced,ᎪᎱᏍᏗ ᎤᏓᏴᎳᏔ ᏚᏩᎢᏢᎢ.,gohusdi udayvlata duwaihlvi.,Something *is in view* in the bushes.,,,,,,False,1536.1,go:hű:sdi ù:dayv:lata dù:wá:’ihlv̋:’i.
1523,ced,ᏑᎾᎴ ᎤᏟ ᏫᏣᏕᏒ Ꮎ ᎤᏲ ᎦᎵᏛᎢ.,sunale udli wijadesv na uyo galhdvi.,Tomorrow *throw* the trash *away.*,,,,,,False,1537.1,suná:le̋ udlí wijadê:sv́ ná u:yő: galhdv̋:’i.
1524,ced,ᎯᎳ ᎾᏂᎠ ᎤᎾᏕᎩ ᏕᏥᎧᎭ?,hila nania unadegi dejikaha?,How many *pitchers* do you all have?,,,,,,False,1538.1,hila̋: nà:ní:’a u:nade̋:gi dé:ji:kaha?
1525,ced,ᎤᏕᎰᎯᏍᏗ ᎪᏢᏍᎦ ᏥᎾᏛᏁᎰ.,udehohisd gohlvsga jinadvneho.,He’s causing *embarrassment* by doing that.,,,,,,False,1539.1,u:de:hő:hisd go:hlv:sga jinà:dv́:ne:hó.
1526,ced,ᎤᏕᎰᏌᏘ ᎠᏧᏣ ᎤᏪᎧᎭ.,udehosati achuja uwekaha.,She has a *bashful* boy.,,,,,,False,1540.1,u:de:hő:sati achű:ja ù:we:kaha.
1527,ced,ᎡᎵᏊᏍ ᏱᏍᎩᏍᏕᎳ ᎤᏕᎵᏍᎦᎸᎲ ᎦᎴᏒ ᏓᏆᎴᎳ?,eligwus yiksdela udelisgalvhv galesv dagwalela?,Can you help me get my car out of *a ditch?*,,,,,,False,1541.1,eligwus yiksdela udelisgalvhv galesv dagwalela?
